latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
36.11299,-92.48456,311.57,0.42,0.38,2026-03-01,0752,N20,nominal,2.0NRT,281.76,1.88,N
36.11109,-92.47063,311.52,0.42,0.38,2026-03-01,0752,N20,nominal,2.0NRT,283.23,1.5,N
36.10983,-92.46136,296.78,0.42,0.37,2026-03-01,0752,N20,nominal,2.0NRT,283.37,1.86,N
36.10857,-92.45216,301.05,0.42,0.37,2026-03-01,0752,N20,nominal,2.0NRT,283.47,1.65,N
36.10795,-92.44763,318.08,0.42,0.37,2026-03-01,0752,N20,nominal,2.0NRT,283.58,1.52,N
36.10733,-92.4431,301.56,0.42,0.37,2026-03-01,0752,N20,nominal,2.0NRT,282.44,1.52,N
36.10579,-92.45751,321.95,0.42,0.37,2026-03-01,0752,N20,nominal,2.0NRT,284.91,1.59,N
36.11145,-92.49916,306.25,0.42,0.38,2026-03-01,0752,N20,nominal,2.0NRT,282.7,1.11,N
36.11082,-92.49451,297.16,0.42,0.38,2026-03-01,0752,N20,nominal,2.0NRT,282.37,1.08,N
36.1102,-92.48992,314.12,0.42,0.38,2026-03-01,0752,N20,nominal,2.0NRT,282.65,1.08,N
36.10895,-92.48075,305.09,0.42,0.38,2026-03-01,0752,N20,nominal,2.0NRT,283.17,1.8,N
36.10831,-92.47606,314.92,0.42,0.38,2026-03-01,0752,N20,nominal,2.0NRT,283.93,1.34,N
36.10766,-92.47131,307.12,0.42,0.38,2026-03-01,0752,N20,nominal,2.0NRT,283.28,1.34,N
36.10703,-92.46668,297.21,0.42,0.37,2026-03-01,0752,N20,nominal,2.0NRT,284.09,0.89,N
36.1064,-92.4621,304.24,0.42,0.37,2026-03-01,0752,N20,nominal,2.0NRT,284.46,0.89,N
36.10516,-92.45293,303.08,0.42,0.37,2026-03-01,0752,N20,nominal,2.0NRT,282.81,1.59,N
36.10453,-92.44834,308.76,0.42,0.37,2026-03-01,0752,N20,nominal,2.0NRT,282.21,1.23,N
36.10391,-92.44378,313.78,0.42,0.37,2026-03-01,0752,N20,nominal,2.0NRT,284.31,1.23,N
36.10329,-92.43925,310.53,0.42,0.37,2026-03-01,0752,N20,nominal,2.0NRT,284.55,1.15,N
36.10741,-92.49532,313.67,0.42,0.38,2026-03-01,0752,N20,nominal,2.0NRT,282.06,1.08,N
36.10679,-92.49073,304.17,0.42,0.38,2026-03-01,0752,N20,nominal,2.0NRT,280.94,1.08,N
36.10489,-92.47679,317.7,0.42,0.38,2026-03-01,0752,N20,nominal,2.0NRT,284.29,1.34,N
36.10424,-92.47202,297.41,0.42,0.38,2026-03-01,0752,N20,nominal,2.0NRT,284.23,1.34,N
36.10361,-92.46738,307.31,0.42,0.37,2026-03-01,0752,N20,nominal,2.0NRT,284.15,0.89,N
36.10299,-92.46282,309.11,0.42,0.37,2026-03-01,0752,N20,nominal,2.0NRT,282.24,0.89,N
36.10049,-92.44452,306.81,0.42,0.37,2026-03-01,0752,N20,nominal,2.0NRT,283.34,1.23,N
36.09987,-92.43996,309.38,0.42,0.37,2026-03-01,0752,N20,nominal,2.0NRT,283.65,1.15,N
36.06969,-92.22034,309.28,0.41,0.37,2026-03-01,0752,N20,nominal,2.0NRT,285.31,1.16,N
36.09645,-92.4407,326.09,0.42,0.37,2026-03-01,0752,N20,nominal,2.0NRT,284.26,1.62,N
36.0663,-92.22107,330.17,0.41,0.37,2026-03-01,0752,N20,nominal,2.0NRT,285.65,1.29,N
36.10083,-92.47279,315.24,0.42,0.38,2026-03-01,0752,N20,nominal,2.0NRT,284.11,1.84,N
36.10019,-92.46812,309.07,0.42,0.37,2026-03-01,0752,N20,nominal,2.0NRT,283.49,1.49,N
36.09896,-92.45905,313.23,0.42,0.37,2026-03-01,0752,N20,nominal,2.0NRT,282.72,1.09,N
36.09583,-92.4361,300.58,0.42,0.37,2026-03-01,0752,N20,nominal,2.0NRT,281.54,1.62,N
36.06567,-92.21653,295.49,0.41,0.37,2026-03-01,0752,N20,nominal,2.0NRT,284,1.29,N
36.09179,-92.4323,321.39,0.42,0.37,2026-03-01,0752,N20,nominal,2.0NRT,282.38,2.09,N
36.09554,-92.45982,303.87,0.42,0.37,2026-03-01,0752,N20,nominal,2.0NRT,281.98,1.09,N
36.09304,-92.44144,319.19,0.42,0.37,2026-03-01,0752,N20,nominal,2.0NRT,282.68,1.62,N
36.09241,-92.43686,309.51,0.42,0.37,2026-03-01,0752,N20,nominal,2.0NRT,281.41,1.62,N
36.06353,-92.22632,295.47,0.41,0.37,2026-03-01,0752,N20,nominal,2.0NRT,284.34,0.8,N
36.06291,-92.22179,301.38,0.41,0.37,2026-03-01,0752,N20,nominal,2.0NRT,284.4,1.29,N
36.06227,-92.21725,306.8,0.41,0.37,2026-03-01,0752,N20,nominal,2.0NRT,285.12,1.29,N
36.06164,-92.21268,309.97,0.41,0.37,2026-03-01,0752,N20,nominal,2.0NRT,285.23,1.44,N
36.02219,-91.92989,310.47,0.4,0.37,2026-03-01,0752,N20,nominal,2.0NRT,282.6,1.02,N
36.05763,-92.20886,326.06,0.41,0.37,2026-03-01,0752,N20,nominal,2.0NRT,286.4,1.12,N
36.09336,-92.46967,315.67,0.42,0.37,2026-03-01,0752,N20,nominal,2.0NRT,282.73,1.01,N
36.09274,-92.4651,295.25,0.42,0.37,2026-03-01,0752,N20,nominal,2.0NRT,281.47,1.01,N
36.06014,-92.22705,295.36,0.41,0.37,2026-03-01,0752,N20,nominal,2.0NRT,283.66,1.04,N
36.05951,-92.22253,314.1,0.41,0.37,2026-03-01,0752,N20,nominal,2.0NRT,284.64,1.51,N
36.05888,-92.21798,301.87,0.41,0.37,2026-03-01,0752,N20,nominal,2.0NRT,284.71,1.51,N
36.05825,-92.21341,301.2,0.41,0.37,2026-03-01,0752,N20,nominal,2.0NRT,284.54,1.12,N
36.01882,-91.9306,301.17,0.4,0.37,2026-03-01,0752,N20,nominal,2.0NRT,281.71,0.89,N
36.05612,-92.22327,329.29,0.41,0.37,2026-03-01,0752,N20,nominal,2.0NRT,285.12,1.51,N
36.08995,-92.47047,310.61,0.42,0.37,2026-03-01,0752,N20,nominal,2.0NRT,282.96,1.01,N
36.08933,-92.4659,304.09,0.42,0.37,2026-03-01,0752,N20,nominal,2.0NRT,282.39,1.01,N
36.05737,-92.23234,319.17,0.41,0.37,2026-03-01,0752,N20,nominal,2.0NRT,284.29,1.04,N
36.05675,-92.22781,299.35,0.41,0.37,2026-03-01,0752,N20,nominal,2.0NRT,284.05,1.04,N
36.05549,-92.21872,311.08,0.41,0.37,2026-03-01,0752,N20,nominal,2.0NRT,285.02,1.51,N
36.05486,-92.21414,296.06,0.41,0.37,2026-03-01,0752,N20,nominal,2.0NRT,284.52,1.12,N
36.05423,-92.20959,297.84,0.41,0.37,2026-03-01,0752,N20,nominal,2.0NRT,284.33,1.12,N
36.05335,-92.22855,330.87,0.41,0.37,2026-03-01,0752,N20,nominal,2.0NRT,284.56,1.43,N
36.0546,-92.23762,299.79,0.41,0.37,2026-03-01,0752,N20,nominal,2.0NRT,283.79,0.71,N
36.05398,-92.23309,312.98,0.41,0.37,2026-03-01,0752,N20,nominal,2.0NRT,283.48,1.43,N
36.05272,-92.22398,299.74,0.41,0.37,2026-03-01,0752,N20,nominal,2.0NRT,282.7,1.59,N
36.05146,-92.21485,305.65,0.41,0.37,2026-03-01,0752,N20,nominal,2.0NRT,282.7,0.8,N
36.05083,-92.21028,302.86,0.41,0.37,2026-03-01,0752,N20,nominal,2.0NRT,284.2,0.8,N
36.05183,-92.24287,301.01,0.41,0.37,2026-03-01,0752,N20,nominal,2.0NRT,282.42,0.71,N
36.05121,-92.23833,301.3,0.41,0.37,2026-03-01,0752,N20,nominal,2.0NRT,281.79,0.71,N
36.05058,-92.23378,307.11,0.41,0.37,2026-03-01,0752,N20,nominal,2.0NRT,282.56,1.43,N
36.04995,-92.22922,296.61,0.41,0.37,2026-03-01,0752,N20,nominal,2.0NRT,283.06,1.43,N
36.05032,-92.2573,314.86,0.41,0.37,2026-03-01,0752,N20,nominal,2.0NRT,281.52,1.25,N
36.04969,-92.25275,295.05,0.41,0.37,2026-03-01,0752,N20,nominal,2.0NRT,282.06,0.67,N
36.04906,-92.24818,308.1,0.41,0.37,2026-03-01,0752,N20,nominal,2.0NRT,281.97,0.67,N
36.04781,-92.23904,302.35,0.41,0.37,2026-03-01,0752,N20,nominal,2.0NRT,283.12,1.81,N
36.04718,-92.23447,304.86,0.41,0.37,2026-03-01,0752,N20,nominal,2.0NRT,283.7,0.78,N
36.00473,-91.92908,299.43,0.4,0.37,2026-03-01,0752,N20,nominal,2.0NRT,281.65,0.84,N
36.04504,-92.24434,323.69,0.41,0.37,2026-03-01,0752,N20,nominal,2.0NRT,283.86,1.81,N
36.0463,-92.25352,295.58,0.41,0.37,2026-03-01,0752,N20,nominal,2.0NRT,280.91,0.67,N
36.04567,-92.24893,295.87,0.41,0.37,2026-03-01,0752,N20,nominal,2.0NRT,281.92,0.67,N
36.04441,-92.23976,316.65,0.41,0.37,2026-03-01,0752,N20,nominal,2.0NRT,283.56,1.81,N
36.04378,-92.23518,295.42,0.41,0.37,2026-03-01,0752,N20,nominal,2.0NRT,283.54,0.78,N
36.04227,-92.24967,330.13,0.41,0.37,2026-03-01,0752,N20,nominal,2.0NRT,283.51,1.59,N
36.04165,-92.24509,295.96,0.41,0.37,2026-03-01,0752,N20,nominal,2.0NRT,281.55,0.94,N
36.03888,-92.25039,297.92,0.41,0.37,2026-03-01,0752,N20,nominal,2.0NRT,280.32,1.59,N
35.9965,-91.94463,297.02,0.4,0.37,2026-03-01,0752,N20,nominal,2.0NRT,281.5,0.47,N
35.98826,-91.9602,298.44,0.4,0.37,2026-03-01,0752,N20,nominal,2.0NRT,280.5,0.96,N
35.98365,-91.95203,296.11,0.4,0.37,2026-03-01,0752,N20,nominal,2.0NRT,279.76,0.27,N
36.50956,-96.41513,307.77,0.41,0.45,2026-03-01,0752,N20,nominal,2.0NRT,282.05,1.15,N
36.50544,-96.41582,305.1,0.41,0.45,2026-03-01,0752,N20,nominal,2.0NRT,281.74,1.15,N
36.50499,-96.41121,299.08,0.41,0.45,2026-03-01,0752,N20,nominal,2.0NRT,281.34,0.9,N
35.9657,-91.87324,295.39,0.4,0.37,2026-03-01,0752,N20,nominal,2.0NRT,280.91,0.36,N
35.98611,-92.07356,301.56,0.41,0.37,2026-03-01,0752,N20,nominal,2.0NRT,283.22,0.74,N
35.98337,-92.07886,302.79,0.41,0.37,2026-03-01,0752,N20,nominal,2.0NRT,281.93,0.74,N
35.98273,-92.07432,303.89,0.41,0.37,2026-03-01,0752,N20,nominal,2.0NRT,282.69,0.74,N
35.98209,-92.06979,296.52,0.41,0.37,2026-03-01,0752,N20,nominal,2.0NRT,281.4,0.53,N
35.96186,-91.92696,299.99,0.4,0.37,2026-03-01,0752,N20,nominal,2.0NRT,280.59,0.31,N
36.50754,-96.41739,298.28,0.41,0.45,2026-03-01,0752,N20,nominal,2.0NRT,281.57,1.17,N
36.50706,-96.41279,307.64,0.41,0.45,2026-03-01,0752,N20,nominal,2.0NRT,281.73,1.17,N
35.97469,-92.06665,296.85,0.41,0.37,2026-03-01,0752,N20,nominal,2.0NRT,283.88,0.79,N
35.93932,-91.81744,309.19,0.4,0.37,2026-03-01,0752,N20,nominal,2.0NRT,282.15,1.73,N
35.93868,-91.81301,308.99,0.4,0.37,2026-03-01,0752,N20,nominal,2.0NRT,282.43,1.2,N
35.93805,-91.8086,305.49,0.4,0.37,2026-03-01,0752,N20,nominal,2.0NRT,281.99,1.2,N
36.50294,-96.41344,299.09,0.41,0.45,2026-03-01,0752,N20,nominal,2.0NRT,281.84,1.26,N
35.97195,-92.07192,299.04,0.41,0.37,2026-03-01,0752,N20,nominal,2.0NRT,282.94,0.58,N
35.97131,-92.06731,297.42,0.41,0.37,2026-03-01,0752,N20,nominal,2.0NRT,284.67,0.58,N
35.96922,-92.07719,305.74,0.41,0.37,2026-03-01,0752,N20,nominal,2.0NRT,281.87,0.72,N
36.41188,-96.29835,309.97,0.4,0.45,2026-03-01,0752,N20,nominal,2.0NRT,281.24,1.3,N
36.40822,-96.34501,306.1,0.41,0.45,2026-03-01,0752,N20,nominal,2.0NRT,281.69,1.28,N
35.97129,-92.93554,298,0.43,0.38,2026-03-01,0752,N20,nominal,2.0NRT,281.21,0.68,N
35.97004,-92.92617,299.05,0.43,0.38,2026-03-01,0752,N20,nominal,2.0NRT,281.11,0.43,N
35.79622,-91.74617,319.78,0.4,0.37,2026-03-01,0752,N20,nominal,2.0NRT,282.4,1.98,N
35.86836,-92.53835,317.01,0.42,0.38,2026-03-01,0752,N20,nominal,2.0NRT,284.67,1.91,N
35.86494,-92.53905,308.45,0.42,0.38,2026-03-01,0752,N20,nominal,2.0NRT,283.7,2.24,N
35.86152,-92.53978,327.17,0.42,0.38,2026-03-01,0752,N20,nominal,2.0NRT,283.86,2.24,N
35.86091,-92.53531,325.4,0.42,0.38,2026-03-01,0752,N20,nominal,2.0NRT,285.6,2.24,N
35.8603,-92.53083,295.42,0.42,0.37,2026-03-01,0752,N20,nominal,2.0NRT,282.93,0.24,N
35.85689,-92.5316,315.94,0.42,0.37,2026-03-01,0752,N20,nominal,2.0NRT,283.41,1.5,N
35.86194,-92.79491,295.94,0.42,0.38,2026-03-01,0752,N20,nominal,2.0NRT,283.47,0.51,N
35.85913,-92.80033,299.33,0.43,0.38,2026-03-01,0752,N20,nominal,2.0NRT,283.1,0.89,N
35.85848,-92.79554,296.2,0.42,0.38,2026-03-01,0752,N20,nominal,2.0NRT,283.65,0.51,N
35.74277,-92.06008,329.96,0.41,0.37,2026-03-01,0752,N20,nominal,2.0NRT,282.95,2.16,N
35.74215,-92.05565,313.13,0.41,0.37,2026-03-01,0752,N20,nominal,2.0NRT,281.95,2.16,N
35.7394,-92.06084,308.62,0.41,0.37,2026-03-01,0752,N20,nominal,2.0NRT,281.82,1.16,N
36.19611,-95.81364,298.05,0.57,0.43,2026-03-01,0752,N20,nominal,2.0NRT,282.74,1,N
36.26699,-96.52872,298.56,0.41,0.45,2026-03-01,0752,N20,nominal,2.0NRT,282.94,0.63,N
36.24095,-96.31544,295.69,0.4,0.44,2026-03-01,0752,N20,nominal,2.0NRT,282.63,0.47,N
35.84999,-93.02473,296.43,0.43,0.38,2026-03-01,0752,N20,nominal,2.0NRT,280.68,0.4,N
35.84937,-93.02,309.67,0.43,0.38,2026-03-01,0752,N20,nominal,2.0NRT,282.32,1.41,N
35.84523,-93.01572,312.96,0.43,0.38,2026-03-01,0752,N20,nominal,2.0NRT,284.18,1.41,N
35.84109,-93.01136,296.72,0.43,0.38,2026-03-01,0752,N20,nominal,2.0NRT,282.89,0.6,N
35.84018,-93.03159,296.68,0.43,0.38,2026-03-01,0752,N20,nominal,2.0NRT,281.11,0.84,N
35.83605,-93.02731,298.72,0.43,0.38,2026-03-01,0752,N20,nominal,2.0NRT,281.6,0.47,N
35.83382,-93.03754,318.4,0.43,0.38,2026-03-01,0752,N20,nominal,2.0NRT,283.81,1.67,N
35.83193,-93.02315,295.5,0.43,0.38,2026-03-01,0752,N20,nominal,2.0NRT,280.69,0.87,N
35.83031,-93.03804,303.3,0.43,0.38,2026-03-01,0752,N20,nominal,2.0NRT,283.18,0.68,N
35.82682,-93.03856,300.6,0.43,0.38,2026-03-01,0752,N20,nominal,2.0NRT,281.72,0.68,N
35.81451,-93.02636,303.17,0.43,0.38,2026-03-01,0752,N20,nominal,2.0NRT,281.9,0.86,N
35.80653,-93.04726,315.54,0.43,0.38,2026-03-01,0752,N20,nominal,2.0NRT,282.12,1.9,N
35.8047,-93.0332,300.26,0.43,0.38,2026-03-01,0752,N20,nominal,2.0NRT,279.72,0.39,N
35.8022,-93.01403,295.79,0.43,0.38,2026-03-01,0752,N20,nominal,2.0NRT,282.71,0.58,N
35.79873,-93.01477,326.86,0.43,0.38,2026-03-01,0752,N20,nominal,2.0NRT,285.12,2.87,N
35.80305,-93.04797,295.65,0.43,0.38,2026-03-01,0752,N20,nominal,2.0NRT,280.26,1.16,N
35.80244,-93.04329,315.97,0.43,0.38,2026-03-01,0752,N20,nominal,2.0NRT,281.01,1.16,N
35.80183,-93.03859,304.62,0.43,0.38,2026-03-01,0752,N20,nominal,2.0NRT,280.41,1.2,N
35.80121,-93.03384,311.07,0.43,0.38,2026-03-01,0752,N20,nominal,2.0NRT,280.91,1.2,N
35.80059,-93.02905,307.14,0.43,0.38,2026-03-01,0752,N20,nominal,2.0NRT,280.81,1.03,N
35.79996,-93.02422,297.72,0.43,0.38,2026-03-01,0752,N20,nominal,2.0NRT,281.26,1.03,N
35.79525,-93.01552,319.25,0.43,0.38,2026-03-01,0752,N20,nominal,2.0NRT,283.24,2.87,N
35.79464,-93.01086,313.74,0.43,0.38,2026-03-01,0752,N20,nominal,2.0NRT,283.93,1.65,N
35.79179,-93.01627,322.34,0.43,0.38,2026-03-01,0752,N20,nominal,2.0NRT,283.59,2.18,N
35.79239,-93.02093,310.44,0.43,0.38,2026-03-01,0752,N20,nominal,2.0NRT,280.7,2.18,N
35.79118,-93.01163,307.07,0.43,0.38,2026-03-01,0752,N20,nominal,2.0NRT,281.68,1.33,N
35.78893,-93.02169,334.45,0.43,0.38,2026-03-01,0752,N20,nominal,2.0NRT,283.18,2.18,N
35.79015,-93.03111,306.04,0.43,0.38,2026-03-01,0752,N20,nominal,2.0NRT,280.73,1.37,N
35.78831,-93.01702,315.29,0.43,0.38,2026-03-01,0752,N20,nominal,2.0NRT,281.15,2.18,N
35.7877,-93.01236,317.34,0.43,0.38,2026-03-01,0752,N20,nominal,2.0NRT,280.67,1.33,N
35.7871,-93.0077,303.88,0.43,0.38,2026-03-01,0752,N20,nominal,2.0NRT,280.17,1.33,N
35.79084,-93.01885,331.74,0.43,0.38,2026-03-01,0752,N20,nominal,2.0NRT,283.59,2.35,N
35.79146,-93.02353,312.32,0.43,0.38,2026-03-01,0752,N20,nominal,2.0NRT,280.53,1.21,N
35.78959,-93.00955,313.12,0.43,0.38,2026-03-01,0752,N20,nominal,2.0NRT,281.35,2,N
35.78612,-93.01028,321.99,0.43,0.38,2026-03-01,0752,N20,nominal,2.0NRT,281.26,2,N
35.78862,-93.02897,307.46,0.43,0.38,2026-03-01,0752,N20,nominal,2.0NRT,280.83,1.21,N
35.78799,-93.02428,303.86,0.43,0.38,2026-03-01,0752,N20,nominal,2.0NRT,280.67,1.21,N
35.78736,-93.01958,313.68,0.43,0.38,2026-03-01,0752,N20,nominal,2.0NRT,280.88,2.35,N
35.78674,-93.01494,313.32,0.43,0.38,2026-03-01,0752,N20,nominal,2.0NRT,280.51,2.35,N
35.78264,-93.01093,311.09,0.43,0.38,2026-03-01,0752,N20,nominal,2.0NRT,280.51,1.45,N
35.77221,-93.01294,303.61,0.43,0.38,2026-03-01,0752,N20,nominal,2.0NRT,281.51,0.95,N
35.77159,-93.00832,297.23,0.43,0.38,2026-03-01,0752,N20,nominal,2.0NRT,280.58,0.95,N
35.77097,-93.00372,300.5,0.43,0.38,2026-03-01,0752,N20,nominal,2.0NRT,278.36,0.9,N
35.77035,-92.99905,305.06,0.43,0.38,2026-03-01,0752,N20,nominal,2.0NRT,278.47,0.9,N
35.76811,-93.009,322.31,0.43,0.38,2026-03-01,0752,N20,nominal,2.0NRT,281.9,1.69,N
35.76873,-93.01363,301.99,0.43,0.38,2026-03-01,0752,N20,nominal,2.0NRT,281.07,1.69,N
34.68602,-87.24269,301.43,0.44,0.38,2026-03-01,0752,N20,nominal,2.0NRT,278.43,0.72,N
34.68257,-87.24362,296.8,0.44,0.38,2026-03-01,0752,N20,nominal,2.0NRT,277.58,0.72,N
34.63815,-87.08315,328.79,0.44,0.38,2026-03-01,0752,N20,nominal,2.0NRT,282.73,3.43,N
34.63991,-87.09258,299.68,0.44,0.38,2026-03-01,0752,N20,nominal,2.0NRT,280.64,1.27,N
34.63903,-87.08787,300.58,0.44,0.38,2026-03-01,0752,N20,nominal,2.0NRT,283.64,1.27,N
34.87777,-88.42685,302.91,0.4,0.37,2026-03-01,0752,N20,nominal,2.0NRT,278.82,0.52,N
34.86785,-88.50011,295.01,0.4,0.37,2026-03-01,0752,N20,nominal,2.0NRT,277.86,0.52,N
35.73193,-94.54134,298.48,0.49,0.4,2026-03-01,0752,N20,nominal,2.0NRT,280.63,0.43,N
35.08566,-90.08379,302.34,0.38,0.36,2026-03-01,0752,N20,nominal,2.0NRT,288.87,1.24,N
35.4815,-92.88331,298.24,0.42,0.38,2026-03-01,0752,N20,nominal,2.0NRT,279.59,0.69,N
35.47622,-92.87029,331.91,0.42,0.38,2026-03-01,0752,N20,nominal,2.0NRT,283.08,2.21,N
35.47684,-92.87498,295.41,0.42,0.38,2026-03-01,0752,N20,nominal,2.0NRT,281.09,2.21,N
35.47558,-92.8655,310.89,0.42,0.38,2026-03-01,0752,N20,nominal,2.0NRT,282.64,1.39,N
35.47279,-92.87115,331.89,0.42,0.38,2026-03-01,0752,N20,nominal,2.0NRT,283.83,2.21,N
35.47341,-92.87583,314.73,0.42,0.38,2026-03-01,0752,N20,nominal,2.0NRT,281.95,2.21,N
35.46935,-92.87199,323.69,0.42,0.38,2026-03-01,0752,N20,nominal,2.0NRT,284.09,1.46,N
35.46997,-92.87666,310.26,0.42,0.38,2026-03-01,0752,N20,nominal,2.0NRT,281.66,1.46,N
35.46654,-92.87748,297.68,0.42,0.38,2026-03-01,0752,N20,nominal,2.0NRT,281.79,1.46,N
35.4631,-92.87829,301.68,0.42,0.38,2026-03-01,0752,N20,nominal,2.0NRT,281.71,0.66,N
35.45904,-92.87434,295.54,0.42,0.38,2026-03-01,0752,N20,nominal,2.0NRT,281.15,0.66,N
35.04713,-90.16399,302.01,0.38,0.36,2026-03-01,0752,N20,nominal,2.0NRT,280.84,0.56,N
35.44201,-92.89371,301.78,0.42,0.38,2026-03-01,0752,N20,nominal,2.0NRT,278.15,0.49,N
34.38515,-86.71226,298.23,0.46,0.39,2026-03-01,0752,N20,nominal,2.0NRT,278.25,0.38,N
35.18547,-91.70638,296.42,0.4,0.37,2026-03-01,0752,N20,nominal,2.0NRT,281.43,0.39,N
33.32179,-82.0528,301.42,0.55,0.51,2026-03-01,0752,N20,nominal,2.0NRT,278.8,1.08,N
35.10812,-91.61513,301.72,0.39,0.36,2026-03-01,0752,N20,nominal,2.0NRT,281.1,0.52,N
34.59607,-89.69259,306.74,0.39,0.36,2026-03-01,0752,N20,nominal,2.0NRT,282.22,0.69,N
33.97397,-86.54767,295.07,0.47,0.4,2026-03-01,0752,N20,nominal,2.0NRT,279.56,0.58,N
34.5447,-89.88018,300.86,0.39,0.36,2026-03-01,0752,N20,nominal,2.0NRT,277.61,0.82,N
35.3268,-95.86542,295.23,0.56,0.43,2026-03-01,0752,N20,nominal,2.0NRT,284.82,0.79,N
35.32218,-95.85992,307.64,0.56,0.43,2026-03-01,0752,N20,nominal,2.0NRT,283.95,2.63,N
35.31497,-95.86736,308.03,0.56,0.43,2026-03-01,0752,N20,nominal,2.0NRT,284.49,2.33,N
34.34463,-88.94407,310.21,0.4,0.37,2026-03-01,0752,N20,nominal,2.0NRT,279.5,1.11,N
35.24316,-95.39668,296.1,0.53,0.42,2026-03-01,0752,N20,nominal,2.0NRT,284.93,0.67,N
35.24252,-95.39104,299.81,0.53,0.42,2026-03-01,0752,N20,nominal,2.0NRT,284.46,0.93,N
35.2393,-95.39726,324.62,0.53,0.42,2026-03-01,0752,N20,nominal,2.0NRT,286.68,3.94,N
34.04059,-87.39547,297.5,0.44,0.38,2026-03-01,0752,N20,nominal,2.0NRT,277.61,0.57,N
34.2908,-89.1096,299.57,0.39,0.36,2026-03-01,0752,N20,nominal,2.0NRT,277.81,0.45,N
34.25072,-89.03588,303.38,0.4,0.37,2026-03-01,0752,N20,nominal,2.0NRT,279.38,0.63,N
34.17545,-89.01299,327.54,0.4,0.37,2026-03-01,0752,N20,nominal,2.0NRT,281.4,1.64,N
34.17214,-89.0138,298.96,0.4,0.37,2026-03-01,0752,N20,nominal,2.0NRT,279.55,1.64,N
33.5518,-85.92102,298.97,0.51,0.41,2026-03-01,0752,N20,nominal,2.0NRT,278.04,0.64,N
35.04826,-95.72064,297.8,0.55,0.43,2026-03-01,0752,N20,nominal,2.0NRT,285.42,0.95,N
35.0481,-95.72184,300.26,0.55,0.43,2026-03-01,0752,N20,nominal,2.0NRT,285.19,1.34,N
34.10971,-89.12904,323.76,0.39,0.37,2026-03-01,0752,N20,nominal,2.0NRT,279.82,2.39,N
35.53678,-101.89705,320.48,0.41,0.6,2026-03-01,0752,N20,nominal,2.0NRT,283.33,2.19,N
35.53705,-101.90156,298.67,0.41,0.6,2026-03-01,0752,N20,nominal,2.0NRT,279.94,2.22,N
32.48777,-81.33073,298.27,0.63,0.54,2026-03-01,0752,N20,nominal,2.0NRT,279.2,1.03,N
35.04288,-96.53024,305.5,0.4,0.44,2026-03-01,0752,N20,nominal,2.0NRT,283.88,1.13,N
34.93685,-95.61322,319.49,0.54,0.42,2026-03-01,0752,N20,nominal,2.0NRT,283.98,2.64,N
33.58318,-86.78069,303.77,0.47,0.4,2026-03-01,0752,N20,nominal,2.0NRT,282.4,1.24,N
33.58239,-86.78291,299,0.47,0.4,2026-03-01,0752,N20,nominal,2.0NRT,281.47,1.24,N
32.3435,-81.38606,297.53,0.63,0.54,2026-03-01,0752,N20,nominal,2.0NRT,280.59,0.98,N
34.68384,-95.2759,309.58,0.52,0.41,2026-03-01,0752,N20,nominal,2.0NRT,285.45,1.78,N
34.68319,-95.27016,312.3,0.52,0.41,2026-03-01,0752,N20,nominal,2.0NRT,286.57,1.78,N
34.68254,-95.26448,302.76,0.52,0.41,2026-03-01,0752,N20,nominal,2.0NRT,285.13,1.18,N
34.72423,-95.74129,308.07,0.54,0.42,2026-03-01,0752,N20,nominal,2.0NRT,285.94,1.3,N
34.72357,-95.73529,300.31,0.54,0.42,2026-03-01,0752,N20,nominal,2.0NRT,286.02,1.3,N
34.72375,-95.74099,307.84,0.54,0.42,2026-03-01,0752,N20,nominal,2.0NRT,285.91,1.39,N
34.72306,-95.73499,300.24,0.54,0.42,2026-03-01,0752,N20,nominal,2.0NRT,285.69,0.59,N
34.7392,-96.05263,308.38,0.56,0.43,2026-03-01,0752,N20,nominal,2.0NRT,284.67,1.36,N
34.73525,-96.05331,298.09,0.56,0.43,2026-03-01,0752,N20,nominal,2.0NRT,284.54,1.36,N
34.63677,-95.19857,299.09,0.51,0.41,2026-03-01,0752,N20,nominal,2.0NRT,285.12,1.09,N
34.63612,-95.19304,306.7,0.51,0.41,2026-03-01,0752,N20,nominal,2.0NRT,285.81,1.09,N
34.69821,-95.83028,297.19,0.55,0.43,2026-03-01,0752,N20,nominal,2.0NRT,283.86,0.39,N
34.10629,-91.93948,301.48,0.39,0.37,2026-03-01,0752,N20,nominal,2.0NRT,279.34,0.89,N
33.22089,-86.81396,310.27,0.47,0.4,2026-03-01,0752,N20,nominal,2.0NRT,283.32,1.74,N
33.21619,-86.7892,307.34,0.47,0.4,2026-03-01,0752,N20,nominal,2.0NRT,282.23,1.13,N
33.71151,-89.58891,326.98,0.39,0.36,2026-03-01,0752,N20,nominal,2.0NRT,280.17,2.18,N
33.71307,-89.72214,299.45,0.39,0.36,2026-03-01,0752,N20,nominal,2.0NRT,279.78,0.46,N
34.60112,-96.25265,311.47,0.38,0.43,2026-03-01,0752,N20,nominal,2.0NRT,283.45,0.9,N
33.1799,-86.75708,317.18,0.47,0.4,2026-03-01,0752,N20,nominal,2.0NRT,283.83,2.29,N
